subj11_series1_1388,1,0,0,0,0,0
subj11_series1_1389,1,0,0,0,0,0
subj11_series1_1390,1,0,0,0,0,0
subj11_series1_1391,1,0,0,0,0,0
subj11_series1_1392,1,0,0,0,0,0
subj11_series1_1393,1,0,0,0,0,0
subj11_series1_1394,1,0,0,0,0,0
subj11_series1_1395,1,0,0,0,0,0
subj11_series1_1396,1,0,0,0,0,0
subj11_series1_1397,1,0,0,0,0,0
subj11_series1_1398,1,0,0,0,0,0
subj11_series1_1399,1,0,0,0,0,0
subj11_series1_1400,1,0,0,0,0,0
subj11_series1_1401,1,0,0,0,0,0
subj11_series1_1402,1,0,0,0,0,0
subj11_series1_1403,1,0,0,0,0,0
subj11_series1_1404,1,0,0,0,0,0
subj11_series1_1405,1,0,0,0,0,0
subj11_series1_1406,1,0,0,0,0,0
subj11_series1_1407,1,0,0,0,0,0
subj11_series1_1408,1,0,0,0,0,0
subj11_series1_1409,1,0,0,0,0,0
subj11_series1_1410,1,0,0,0,0,0
subj11_series1_1411,1,0,0,0,0,0
subj11_series1_1412,1,0,0,0,0,0
subj11_series1_1413,1,0,0,0,0,0
subj11_series1_1414,1,0,0,0,0,0
subj11_series1_1415,1,0,0,0,0,0
subj11_series1_1416,1,0,0,0,0,0
subj11_series1_1417,1,0,0,0,0,0
subj11_series1_1418,1,0,0,0,0,0
subj11_series1_1419,1,0,0,0,0,0
subj11_series1_1420,1,0,0,0,0,0
subj11_series1_1421,1,0,0,0,0,0
subj11_series1_1422,1,0,0,0,0,0
subj11_series1_1423,1,0,0,0,0,0
subj11_series1_1424,1,0,0,0,0,0
subj11_series1_1425,1,0,0,0,0,0
subj11_series1_1426,1,0,0,0,0,0
subj11_series1_1427,1,0,0,0,0,0
subj11_series1_1428,1,0,0,0,0,0
subj11_series1_1429,1,0,0,0,0,0
subj11_series1_1430,1,0,0,0,0,0
subj11_series1_1431,1,0,0,0,0,0
subj11_series1_1432,1,0,0,0,0,0
subj11_series1_1433,1,0,0,0,0,0
subj11_series1_1434,1,0,0,0,0,0
subj11_series1_1435,1,0,0,0,0,0
subj11_series1_1436,1,0,0,0,0,0
subj11_series1_1437,1,0,0,0,0,0
subj11_series1_1438,1,0,0,0,0,0
subj11_series1_1439,1,0,0,0,0,0
subj11_series1_1440,1,0,0,0,0,0
subj11_series1_1441,1,0,0,0,0,0
subj11_series1_1442,1,0,0,0,0,0
subj11_series1_1443,1,0,0,0,0,0
subj11_series1_1444,1,0,0,0,0,0
subj11_series1_1445,1,0,0,0,0,0
subj11_series1_1446,1,0,0,0,0,0
subj11_series1_1447,1,0,0,0,0,0
subj11_series1_1448,1,0,0,0,0,0
subj11_series1_1449,1,0,0,0,0,0
subj11_series1_1450,1,0,0,0,0,0
subj11_series1_1451,1,0,0,0,0,0
subj11_series1_1452,1,0,0,0,0,0
subj11_series1_1453,1,0,0,0,0,0
subj11_series1_1454,1,0,0,0,0,0
subj11_series1_1455,1,0,0,0,0,0
subj11_series1_1456,1,0,0,0,0,0
subj11_series1_1457,1,0,0,0,0,0
subj11_series1_1458,1,0,0,0,0,0
subj11_series1_1459,1,0,0,0,0,0
subj11_series1_1460,1,0,0,0,0,0
subj11_series1_1461,1,0,0,0,0,0
subj11_series1_1462,1,0,0,0,0,0
subj11_series1_1463,1,0,0,0,0,0
subj11_series1_1464,1,0,0,0,0,0
subj11_series1_1465,1,0,0,0,0,0
subj11_series1_1466,1,0,0,0,0,0
subj11_series1_1467,1,0,0,0,0,0
subj11_series1_1468,1,0,0,0,0,0
subj11_series1_1469,1,0,0,0,0,0
subj11_series1_1470,1,0,0,0,0,0
subj11_series1_1471,1,0,0,0,0,0
subj11_series1_1472,1,0,0,0,0,0
subj11_series1_1473,1,0,0,0,0,0
subj11_series1_1474,1,0,0,0,0,0
subj11_series1_1475,1,0,0,0,0,0
subj11_series1_1476,1,0,0,0,0,0
subj11_series1_1477,1,0,0,0,0,0
subj11_series1_1478,1,0,0,0,0,0
subj11_series1_1479,1,0,0,0,0,0
subj11_series1_1480,1,0,0,0,0,0
subj11_series1_1481,1,0,0,0,0,0
subj11_series1_1482,1,0,0,0,0,0
subj11_series1_1483,1,0,0,0,0,0
subj11_series1_1484,1,0,0,0,0,0
subj11_series1_1485,1,0,0,0,0,0
subj11_series1_1486,1,0,0,0,0,0
subj11_series1_1487,1,0,0,0,0,0
subj11_series1_1488,1,0,0,0,0,0
subj11_series1_1489,1,0,0,0,0,0
subj11_series1_1490,1,0,0,0,0,0
subj11_series1_1491,1,0,0,0,0,0
subj11_series1_1492,1,0,0,0,0,0
subj11_series1_1493,1,0,0,0,0,0
subj11_series1_1494,1,0,0,0,0,0
subj11_series1_1495,1,0,0,0,0,0
subj11_series1_1496,1,0,0,0,0,0
subj11_series1_1497,1,0,0,0,0,0
subj11_series1_1498,1,0,0,0,0,0
subj11_series1_1499,1,0,0,0,0,0
subj11_series1_1500,1,0,0,0,0,0
subj11_series1_1501,1,0,0,0,0,0
subj11_series1_1502,1,0,0,0,0,0
subj11_series1_1503,1,0,0,0,0,0
subj11_series1_1504,1,0,0,0,0,0
subj11_series1_1505,1,0,0,0,0,0
subj11_series1_1506,1,0,0,0,0,0
subj11_series1_1507,1,0,0,0,0,0
subj11_series1_1508,1,0,0,0,0,0
subj11_series1_1509,1,0,0,0,0,0
subj11_series1_1510,1,0,0,0,0,0
subj11_series1_1511,1,0,0,0,0,0
subj11_series1_1512,1,0,0,0,0,0
subj11_series1_1513,1,0,0,0,0,0
